host_id,listings_count,avg_price,avg_rating,superhost_ratio,cluster_id
4804,1,115.19,4.96,1.0,1
8229,11,411.38545454545454,4.8536363636363635,1.0,1
26988,4,79.97,4.885,1.0,1
38997,12,100.12166666666667,4.649166666666667,1.0,1
49383,2,39.58,4.925,0.0,0
69587,7,254.0,4.874285714285714,1.0,1
71783,52,147.26846153846154,4.637307692307692,0.0,2
85130,7,379.2857142857143,4.594285714285713,1.0,1
100252,1,278.85,4.85,0.0,0
119019,6,142.09666666666666,4.466666666666667,1.0,1
128280,1,369.5,4.97,0.0,0
164826,1,350.65,4.9,0.0,0
172007,1,406.26,4.81,0.0,0
174986,1,154.2,4.98,1.0,1
191880,1,194.0,5.0,1.0,1
197327,2,87.745,4.695,1.0,1
202410,1,656.5,4.97,0.0,0
203439,1,187.0,5.0,0.0,0
205107,1,142.24,4.67,1.0,1
226220,2,291.43,4.779999999999999,0.0,0
255183,1,63.0,4.74,0.0,0
266009,1,278.85,4.85,0.0,0
306407,1,278.85,5.0,0.0,0
311113,1,278.85,5.0,0.0,0
392970,1,1254.5,4.66,1.0,1
416912,1,154.9,4.36,0.0,0
432317,1,1110.6,4.96,0.0,0
449295,1,865.67,5.0,1.0,1
459545,1,278.85,4.85,0.0,0
463127,1,278.85,5.0,0.0,0
480310,2,902.5899999999999,4.98,1.0,1
501427,1,211.33,4.81,1.0,1
557469,1,456.47,4.85,0.0,0
630381,1,51.88,4.85,0.0,0
635157,1,629.33,4.93,1.0,1
697401,3,111.72666666666667,4.916666666666667,1.0,1
741190,1,278.85,5.0,0.0,0
757253,12,444.5491666666667,4.819166666666667,1.0,1
771785,1,316.55,4.97,1.0,1
775932,1,278.85,5.0,0.0,0
799496,3,368.81666666666666,4.98,1.0,1
814298,57,292.21421052631575,4.3921052631578945,0.0,2
883209,1,173.33,4.92,1.0,1
884747,1,278.85,4.5,0.0,0
887148,3,141.21,4.8999999999999995,0.0,0
914769,1,269.0,4.8,1.0,1
953185,1,420.97,4.9,1.0,1
964356,1,60.06,4.97,0.0,0
965697,2,216.005,4.875,1.0,1
984499,2,516.5,4.9399999999999995,1.0,1
987917,1,119.96,4.6,0.0,0
1012005,1,679.0,4.85,0.0,0
1031357,1,399.41,5.0,0.0,0
1035747,1,224.67,4.89,1.0,1
1144302,1,290.24,4.93,1.0,1
1173834,1,278.85,4.96,1.0,1
1210218,1,278.85,5.0,0.0,0
1220559,1,822.0,4.94,1.0,1
1355344,1,501.0,4.86,1.0,1
1407005,3,127.81333333333332,4.46,0.0,0
1414385,1,714.0,4.91,1.0,1
1450086,2,278.85,5.0,0.0,0
1454372,1,1391.0,4.85,0.0,0
1487352,1,289.29,4.93,1.0,1
1531239,1,741.0,4.73,0.0,0
1536237,1,550.0,4.62,1.0,1
1587128,1,278.85,5.0,0.0,0
1760577,1,67.12,4.76,1.0,1
1788949,1,499.5,4.94,1.0,1
1911807,2,619.09,4.975,1.0,1
1921132,1,278.85,5.0,0.0,0
1922657,2,512.7,4.925000000000001,1.0,1
1956464,1,278.85,4.93,0.0,0
1984434,1,215.51,4.63,0.0,0
2006852,25,436.028,4.7707999999999995,1.0,1
2027428,1,1274.31,4.97,1.0,1
2053557,1,91.4,4.85,1.0,1
2066140,2,200.0,4.9350000000000005,0.0,0
2120816,1,113.46,4.45,0.0,0
2127414,1,78.39,4.88,0.0,0
2134782,4,258.09749999999997,4.5625,0.0,0
2186786,1,197.28,4.98,0.0,0
2221632,1,278.85,4.85,0.0,0
2236975,1,538.5,4.78,1.0,1
2355815,1,278.85,5.0,1.0,1
2356643,31,203.9748387096774,4.19258064516129,0.0,2
2494599,1,999.0,4.8,1.0,1
2707695,3,88.67333333333333,4.913333333333333,1.0,1
2796082,2,615.415,4.895,1.0,1
2800145,1,278.85,5.0,0.0,0
2851756,1,18.76,5.0,0.0,0
2881238,1,1641.39,5.0,1.0,1
2935501,1,281.49,4.85,0.0,0
2964887,1,337.22,4.94,1.0,1
3029783,3,485.7633333333333,4.836666666666667,1.0,1
3031050,1,688.51,4.85,0.0,0
