host_id,listings_count,avg_price,avg_rating,superhost_ratio,cluster_id
210746,3,105.26666666666667,4.756666666666667,1.0,1
211877,1,87.08,4.86,0.0,0
215764,1,174.69,4.81,0.0,0
218425,1,174.69,4.72,0.0,0
221266,1,174.69,4.67,0.0,0
221893,1,200.59,4.95,1.0,1
228858,2,174.69,4.970000000000001,0.0,0
230856,1,174.69,5.0,1.0,1
231704,1,174.69,4.86,0.0,0
232651,1,174.69,4.86,0.0,0
234918,1,174.69,4.81,0.0,0
235719,1,238.82,5.0,0.0,0
236421,2,174.69,4.86,0.0,0
239829,1,174.69,4.0,0.0,0
240048,3,105.10000000000001,4.819999999999999,1.0,1
240584,1,174.69,4.41,0.0,0
241395,1,173.0,4.94,0.0,0
241559,2,142.66,4.6,0.0,0
243058,1,123.45,4.86,0.0,0
244071,1,291.0,4.97,1.0,1
244340,1,223.83,5.0,0.0,0
244803,1,251.66,5.0,0.0,0
245881,1,174.69,4.84,0.0,0
246260,1,598.0,4.96,1.0,1
246928,1,201.63,5.0,0.0,0
248330,1,174.69,4.86,0.0,0
248490,2,132.77499999999998,4.845,1.0,1
249006,1,120.2,4.93,0.0,0
251039,2,428.44000000000005,5.0,1.0,1
251842,1,121.7,4.86,0.0,0
252361,1,174.69,4.86,0.0,0
253057,1,174.69,4.57,0.0,0
253385,1,160.76,4.86,0.0,0
253784,1,220.9,4.93,0.0,0
254846,2,456.135,4.645,1.0,1
254847,1,174.69,5.0,0.0,0
255597,1,174.69,4.83,0.0,0
255633,1,270.1,4.86,0.0,0
255795,1,174.69,5.0,1.0,1
256161,4,112.94,4.672499999999999,1.0,1
256590,2,174.69,5.0,1.0,1
257541,2,212.165,5.0,0.0,0
258072,1,71.71,4.61,0.0,0
258164,1,89.88,4.87,1.0,1
258674,1,174.69,4.89,0.0,0
259787,1,174.69,5.0,0.0,0
260537,3,66.82333333333334,4.963333333333334,1.0,1
260682,1,82.49,5.0,0.0,0
260958,1,174.69,4.43,0.0,0
262578,1,146.56,4.86,0.0,0
262760,1,174.69,4.88,0.0,0
263510,1,111.9,4.74,0.0,0
264928,1,174.69,4.72,0.0,0
265109,1,106.47,4.67,0.0,0
265525,1,144.63,4.68,0.0,0
266871,1,67.95,5.0,0.0,0
267955,1,174.69,4.96,1.0,1
267994,1,174.69,5.0,0.0,0
269710,1,174.69,4.85,0.0,0
271527,2,270.265,4.89,1.0,1
272006,1,141.67,4.88,1.0,1
274333,1,31.08,1.0,0.0,0
274557,1,174.69,4.84,0.0,0
276291,2,142.615,4.91,1.0,1
277379,2,50.945,4.68,0.0,0
277595,1,67.39,4.86,0.0,0
277747,1,174.69,4.6,0.0,0
277954,1,129.6,5.0,1.0,1
278393,3,60.95666666666667,4.713333333333334,1.0,1
280883,1,174.69,4.86,0.0,0
281229,1,781.7,4.87,0.0,0
281777,1,174.69,4.85,1.0,1
282315,1,76.4,4.79,0.0,0
282655,2,517.37,4.970000000000001,1.0,1
282927,1,116.89,4.68,0.0,0
283944,1,121.36,4.9,1.0,1
287348,1,174.69,4.86,0.0,0
287388,2,64.16,5.0,1.0,1
287733,1,146.38,4.85,1.0,1
290055,1,410.47,4.96,0.0,0
290343,2,257.95,4.92,1.0,1
290662,1,57.79,4.96,1.0,1
290845,1,60.87,5.0,0.0,0
292137,1,174.69,4.5,0.0,0
292204,4,164.095,4.9375,1.0,1
292522,1,352.13,4.93,1.0,1
292630,7,187.56571428571428,4.845714285714286,0.0,0
293394,1,174.69,5.0,0.0,0
295469,1,56.22,4.86,0.0,0
297176,2,129.21,4.68,0.0,0
297762,1,174.69,5.0,0.0,0
299755,1,174.69,4.53,0.0,0
302164,1,174.69,4.86,0.0,0
303155,1,88.59,4.86,0.0,0
304434,1,124.83,4.88,1.0,1
305174,1,484.87,4.86,0.0,0
305207,1,174.69,5.0,0.0,0
305591,1,174.69,5.0,0.0,0
306394,1,338.88,4.76,1.0,1
306739,2,259.05,4.79,1.0,1
308068,1,174.69,5.0,0.0,0
308374,1,894.57,4.6,0.0,0
310296,1,67.11,4.64,0.0,0
310670,6,121.32166666666667,4.82,1.0,1
312288,1,121.8,4.2,0.0,0
312722,4,55.3475,4.6850000000000005,0.0,0
314008,1,174.69,5.0,0.0,0
314377,1,139.01,4.4,0.0,0
314582,2,59.765,4.77,0.0,0
314941,1,175.7,4.86,0.0,0
315401,1,78.83,4.88,0.0,0
315606,1,56.77,4.86,0.0,0
317692,1,174.69,4.5,0.0,0
318899,1,63.01,4.88,0.0,0
319842,1,174.69,5.0,0.0,0
320114,1,193.0,5.0,0.0,0
320538,1,174.69,4.52,0.0,0
320761,1,174.69,4.67,0.0,0
321386,1,174.69,4.93,0.0,0
321710,1,174.69,5.0,0.0,0
322344,1,40.7,4.86,0.0,0
322548,1,174.69,4.86,0.0,0
322716,1,267.15,4.9,0.0,0
322884,1,204.88,4.86,0.0,0
323771,1,174.69,4.75,0.0,0
324460,1,196.83,4.93,1.0,1
324628,1,190.57,4.96,1.0,1
324657,1,174.69,4.53,0.0,0
325474,1,174.69,4.5,0.0,0
325862,1,174.85,4.94,0.0,0
326150,1,174.69,4.82,0.0,0
326495,1,174.69,4.67,0.0,0
327033,4,80.4375,4.74,1.0,1
327439,1,907.8,5.0,0.0,0
327673,1,174.69,4.92,0.0,0
327778,1,174.69,4.86,0.0,0
329271,4,71.7025,4.27,0.0,0
329436,2,234.15,4.99,0.0,0
329931,1,174.69,4.86,0.0,0
330347,1,194.67,4.9,1.0,1
330371,1,310.78,4.88,1.0,1
330976,1,174.69,4.75,0.0,0
331328,1,174.69,4.42,0.0,0
331579,3,52.36666666666667,4.62,0.0,0
331658,1,173.61,4.86,0.0,0
333017,1,174.69,5.0,0.0,0
336228,1,174.69,4.5,0.0,0
339715,1,174.69,5.0,0.0,0
342054,1,201.25,4.97,0.0,0
342734,1,174.69,4.78,0.0,0
342760,1,174.69,5.0,0.0,0
345252,1,174.69,4.97,0.0,0
346183,2,174.69,4.9,0.0,0
346356,2,298.64,4.795,0.0,0
347642,1,84.37,4.57,0.0,0
347953,1,174.69,4.0,0.0,0
349596,1,174.69,5.0,0.0,0
350439,1,176.99,4.86,0.0,0
350773,1,195.13,5.0,0.0,0
351650,1,174.69,5.0,0.0,0
355548,1,542.33,4.83,0.0,0
356731,1,134.6,4.86,0.0,0
357117,1,174.69,4.63,0.0,0
357533,1,174.69,4.92,0.0,0
359500,1,343.0,4.89,0.0,0
360537,1,296.09,4.9,1.0,1
361254,1,92.63,4.86,0.0,0
361855,1,480.75,4.94,1.0,1
362418,1,350.0,4.9,1.0,1
363357,1,128.38,4.86,0.0,0
364558,1,213.87,4.95,0.0,0
365153,1,174.69,4.98,0.0,0
369015,1,174.69,4.75,0.0,0
373019,1,145.7,4.85,0.0,0
373085,1,174.69,4.51,0.0,0
374115,1,280.23,5.0,0.0,0
374503,1,174.69,5.0,0.0,0
377151,1,500.83,4.85,0.0,0
377275,1,58.36,4.86,0.0,0
377287,1,358.4,4.93,0.0,0
377783,1,174.69,5.0,1.0,1
379827,1,154.86,5.0,1.0,1
382749,1,136.16,4.86,0.0,0
383406,1,162.1,4.93,0.0,0
388608,1,174.69,5.0,0.0,0
389684,1,174.69,4.97,0.0,0
390117,2,174.69,5.0,1.0,1
392929,1,562.25,4.98,0.0,0
393238,1,154.31,5.0,0.0,0
393473,2,253.63,4.82,1.0,1
394137,1,297.67,4.96,1.0,1
394223,1,109.14,5.0,0.0,0
398018,1,210.79,5.0,0.0,0
398617,1,174.69,5.0,0.0,0
401688,1,149.36,4.86,0.0,0
401696,1,136.43,4.84,1.0,1
401921,1,248.9,4.58,0.0,0
402569,1,171.86,4.89,1.0,1
402591,1,170.73,4.88,0.0,0
405090,1,174.69,4.54,0.0,0
405986,1,174.69,4.86,0.0,0
409965,1,67.83,4.8,0.0,0
410665,1,174.69,5.0,0.0,0
411437,1,174.69,4.89,0.0,0
